Symbol,cash_ratio,return_to_equity,price_to_book,pe,short_interest_ratio,debt_to_equity,eps,last_price,previous_year_price
ORBC,0.5079,-23.2955,3.088,null,7.317,100.4931,-0.84,10.19,10.93
ORBK,1.1698,15.916,2.6422,21.8177,0.442,7.9686,2.76,62.57,33.42
ORLY,0.0127,99.4486,31.0515,19.9158,3.681,456.0766,12.82,286.16,220.13
ONVO,9.3873,-65.084,3.337,null,7.849,0,-0.32,1.49,2.71
ORGS,null,null,null,null,0.006,null,null,9.11,6.24
SEED,0.0242,-51.7258,1.1753,null,0.588,95.5159,-3.24,0.7851,1.48
OBNK,null,2.542,null,null,null,31.1218,0.51,41.38,null
OESX,0.5738,-44.5969,1.0877,null,4.922,17.4693,-0.46,1.05,1.29
ORIT,null,null,1.3488,18.8309,8.982,null,null,17,17
ORRF,null,5.7863,1.4559,19.4124,8.497,122.5372,1,26.5,21.95
OFIX,1.0221,2.2222,3.371,42.7246,4.991,0,0.34,60.13,45.72
KIDS,4.4979,null,5.0997,null,2.494,53.5888,-5.86,27,null
OSIS,null,null,2.1139,19.1019,4.463,null,null,77.22,73.66
OSPR,3.5042,null,null,null,0,0,0.08,10.16,null
OSPRU,3.5042,null,null,null,1.012,0,null,null,null
OSPRW,null,null,null,null,0.011,null,null,null,null
OSN,0.0318,5.5513,0.5574,10.6667,2.371,31.1475,0.27,2.6625,2.15
OTEL,0.2961,null,29.6472,15.2035,4.706,5570.6038,3.62,15.1,7.8
OTIC,14.6507,-58.1454,1.4461,null,1.747,0,-2.97,4.2,17.75
OTTW,null,1.5679,0.9604,3376.9878,1.985,29.1041,0.25,13.89,null
OTTR,0.0632,10.5983,2.5231,27.2882,6.842,86.518,1.84,48.35,41.3
OVAS,8.6114,-59.096,0.7779,null,2.035,0,-1.43,0.9339,1.9
OSTK,0.9467,-62.6168,10.0044,1121.7485,1.489,22.7236,-4.3874,33.45,16.45
OVID,14.47,null,2.9108,null,3.56,0,-3.35,8.46,12.66
OXBR,null,-80.6249,0.8857,5.6951,2.377,0,-3.55,1.9,5.77
OXBRW,null,null,null,null,0.035,null,null,null,0.55
OXFD,4.0246,-40.9545,4.091,null,9.113,34.2295,-1.38,13.87,15.34
OXLC,null,null,null,null,0.384,null,null,10.36,9.64
OXLCM,null,null,null,null,null,null,null,null,null
OXLCO,null,null,null,null,null,null,null,null,null
OXSQ,null,11.2627,0.7608,9.6168,0.519,16.0497,0.85,6.83,6.82
OXSQL,null,null,null,null,null,null,null,null,null
PFIN,0.1573,-1.8888,0.6507,null,0.556,4.3944,-0.25,8.63,6.23
PTSI,0.2425,35.0818,1.6623,33.0302,0.468,135.2904,6.14,42.59,19.46
PCAR,0.5839,22.5949,3.1061,16.6908,8.186,110.2963,4.76,62.11,62.75
VETS,null,null,null,null,null,null,null,26.06,null
PACB,2.1956,-107.968,3.5652,null,9.551,15.8357,-0.87,3.83,3.47
PEIX,0.5456,-10.2316,0.5915,null,2.255,71.4633,-0.85,2.45,5.85
PMBC,null,9.83,1.801,19.6146,4.449,51.732,0.45,9.85,8.15
PPBI,null,7.0634,1.4894,17.7718,2.832,51.6435,1.59,40.3,35.05
PCRX,5.5383,-17.0971,6.6427,null,6.902,98.9316,-1.07,33.75,47.85
PACW,null,7.4791,1.304,16.7806,2.735,18.6793,2.91,52.34,45.74
PTIE,9.2571,-84.0697,2.7201,null,11.578,0,-1.82,8.23,4.24
PAAS,1.2319,8.3065,null,null,1.506,0.6961,null,17.97,16.95
PANL,0.4932,5.9726,1.1088,8.3966,2.636,112.4147,0.2,3.1,2.54
PZZA,0.1682,null,null,21.0297,7.109,null,2.86,54.33,74.22
FRSH,0.0781,-0.0069,0.8937,9.022,17.459,93.367,0,5.09,4.07
PRTK,9.037,-115.6215,6.064,null,7.785,71.7597,-3.32,10.65,24.1
PCYG,null,null,5.196,63.8083,21.185,null,null,8.5,12.1
PKBK,null,8.2727,1.2315,22.7007,19.41,95.7191,1.2727,24.3,19.5
PRKR,0.1039,null,null,null,11.321,null,-1.09,0.51,2.44
PKOH,0.2999,11.3944,2.0858,14.2348,2.674,196.4855,2.34,39.65,37.9
PTNR,0.5616,8.9587,null,null,1.933,134.1004,null,3.64,5.1377
PBHC,null,5.8801,1.0664,16.8707,0.284,143.9016,0.86,null,15.45
PATK,0.0203,30.8264,4.7457,21.8416,5.92,95.4657,3.54,59.75,51.5333
PNBK,null,6.4136,1.0429,16.8396,2.124,211.7919,1.06,19.75,null
PATI,1.1257,4.0407,1.2326,39.7168,1.202,0,0.55,22.49,18.03
PEGI,0.5379,-1.72,1.9215,114.6219,8.443,176.4112,-0.2,19.04,24.8
PDCO,0.0693,14.0727,2.342,25.8431,9.294,69.41,2.17,24.62,47.93
PTEN,0.0784,0.1951,1.2853,null,4.965,21.7648,0.03,18.06,19.52
PAVM,0.6034,null,null,null,0.533,null,-0.77,0.985,4.49
PAVMW,null,null,null,null,0.067,null,null,0.4,null
PAVMZ,null,null,null,null,null,null,null,null,null
PAYX,0.0802,46.922,12.0725,26.4151,5.18,0,2.6,70.22,59.4
PCTY,null,null,16.5295,383.2838,4.594,null,null,61.9,48.16
PYDS,0.0884,-27.1861,3.1234,null,0.153,0,-0.33,1.69,1.2086
PYPL,0.2491,11.6915,5.5236,43.0112,3.113,6.2523,1.49,85.12,53.87
PBBI,null,null,0.9953,34.6774,0.998,null,null,11.7,10.4
CNXN,0.2016,11.9815,1.4594,14.2326,12.589,0,2.05,33.47,26.15
PCMI,0.016,2.4139,0.9137,8.8249,6.704,195.9099,0.25,15.85,18
PCSB,null,null,null,null,17.481,null,null,20.22,16.65
PCTI,2.9838,4.7231,1.5751,62.2282,0.929,0,0.23,6.46,6.96
PDCE,0.4326,-4.9705,1.3544,71.4195,9.145,46.1135,-1.94,61.57,42.51
PDFS,5.1569,-0.6733,2.5415,55.1252,29.242,0,-0.04,12.24,16.62
PDLI,2.7555,13.8692,0.4981,5.4394,15.656,28.784,0.71,2.37,2.46
PDLB,null,-3.4037,1.7008,null,1.289,22.0894,-0.16,16.09,null
PDVW,18.8024,-14.2335,2.2969,null,40.821,0,-2.12,26.1,22.95
SKIS,null,null,1.067,74.0047,1.648,null,null,5,4.3
PGC,null,10.0282,1.6153,18.0438,1.66,32.2024,2.06,35.94,30.51
PEGA,0.6906,9.317,9.9211,72.9558,6.518,0,0.43,56.45,59.9
PENN,0.5244,null,null,89.9212,3.559,null,5.21,34.61,21.5
PVAC,0.0889,16.0428,2.6502,13.5716,1.618,119.6843,2.18,83.21,32.61
PFLT,null,8.7131,0.9732,12.2273,2.74,56.0941,1.2,13.72,14.01
PNNT,null,9.5664,0.7592,8.7003,0.473,81.3327,0.87,7.1,7.33
PWOD,null,7.0706,1.5806,17.5251,7.576,124.2604,2.08,44.6,40.45
WRLS,0.2299,null,null,null,0.483,0,-0.3711,9.89,null
WRLSR,0.2299,null,null,null,0.66,0,null,0.41,null
WRLSU,0.2299,null,0.2821,null,1.838,0,-0.3711,null,null
WRLSW,null,null,null,null,0.621,null,null,null,null
PEBO,null,8.6079,1.2981,15.0449,14,77.086,2.12,38.92,31.68
PEBK,null,9.1924,1.5865,17.1742,15.966,50.335,1.71,32.25,27.7818
PFIS,null,7.0772,1.3002,18.7523,15.045,65.4433,2.5,50,43
PBCT,null,6.1768,1.1414,18.0121,9.184,89.8652,0.98,18.55,17.21
PBCTP,null,null,null,null,null,null,null,null,null
PUB,null,8.1682,2.179,20.0425,3.068,15.5389,1.1,38.4,26.2
PEP,0.9516,44.3156,15.6975,22.9088,2.573,362.1036,3.4,108.37,116.15
PRCP,null,null,2.2982,112.4833,5.989,null,null,10.11,7.37
PRFT,0.1029,5.12,1.7308,26.4916,3.463,15.0129,0.56,27.02,17.55
PFMT,0.5044,-15.2837,1.0494,null,3.557,50.5247,-0.25,2.15,1.82
PERI,0.4606,-41.9966,0.5774,0.5926,1.243,46.6291,-0.94,1.19,1.92
PESI,0.0543,-12.318,1.5209,null,0.206,13.6643,-0.31,4.35,3.75
PPIH,0.1808,-17.9384,1.3405,null,2.215,30.4061,-1.3,9.45,8
PTX,0.3499,null,null,null,11.668,null,-7.21,2.55,4.45
PERY,0.3514,16.3909,1.0406,11.7855,12.386,24.8359,3.76,27.3,18.12
PGLC,7.7569,-46.5697,2.5649,null,1.606,0,-0.5,1.95,2.8
PETQ,2.0832,-6.4856,7.0354,null,14.142,26.5656,-0.26,24.12,null
PETS,4.3037,35.6651,8.1002,25,9.097,0,1.83,45.77,40.7
PFSW,0.2009,-9.7181,3.4229,666.4873,15.509,119.8077,-0.21,10.25,7.87
PGTI,0.8224,25.8546,4.7866,28.811,2.899,121.4733,0.8,20.8,12.3
PHII,0.9237,1.2425,0.3059,null,0.461,100.5452,0.48,null,10.24
PHIIK,0.9237,1.2425,0.2984,null,1.704,100.5452,0.48,10.71,9.8
PAHC,null,null,8.8375,22.1836,1.886,null,null,47.35,37.2
PLAB,3.7666,1.8049,0.7862,44.8684,11.185,8.3238,0.19,8.5,9.5
PICO,57.9626,0.1734,1.4305,48.4592,4.206,0,0.02,10.85,17.05
PLLL,null,null,null,null,0.262,null,null,14.7,null
PIRS,1.5867,-96.042,29.4982,null,1.205,0,-0.4,5.19,4.63
PPC,0.4003,35.4014,4.185,10.7107,16.77,148.3848,2.79,19.65,22.94
PME,0.0551,23.3178,1.864,8.0895,0.982,29.2111,0.38,2.7,4.06
PNK,0.5565,null,null,34.7079,0.974,null,1.12,34.16,19.73
PNFP,null,6.6855,1.39,18.9957,5.503,51.7988,2.73,64.8,62.75
PPSI,0.0048,-42.7633,3.7952,71.1228,82.837,165.7639,-1.07,5.2,6.5
PXLW,1.5066,-14.2701,5.5618,null,1.598,19.1597,-0.13,3.94,4.57
EAGL,null,null,null,null,null,null,null,null,null
EAGLU,null,null,null,null,null,null,null,10.1204,null
EAGLW,null,null,null,null,null,null,null,null,null
PLYA,0.8164,-2.3481,1.985,25.4631,3.409,149.8151,-0.09,10.8,11.75
PLXS,0.6268,11.5365,1.9806,18.7407,5.915,30.5191,3.33,61.66,51.95
PLUG,0.2146,-191.8092,9.3468,null,11.104,147.2431,-0.6,2.04,2.21
PLBC,null,15.7945,2.1096,12.5405,0.344,36.5961,1.64,27.75,19.85
PS,0.1969,null,null,null,null,null,-3.3433,26.26,null
PSTI,null,null,4.4222,null,5.417,null,null,1.26,1.39
PLXP,13.4408,null,13.0359,null,2.011,150.3804,-2.19,4.15,6.3
PBSK,null,-4.3737,1.1958,41.9506,2.33,16.7042,-0.84,19.5284,18.9
PNTR,0.3479,31.2717,2.3743,17.3598,2.77,16.0231,2.07,12.35,12.25
PCOM,0.8395,8.1187,null,null,0.119,0,null,16.27,8.89
POLA,9.5028,-3.2539,2.2188,8.6483,6.532,1.035,-0.07,6.38,4.99
COOL,1.1442,null,116.6487,null,4.276,null,-26.67,38.73,24.05
POOL,0.0931,89.4737,23.3638,30.6643,10.474,232.8744,4.69,154,120.15
POPE,null,28.9311,4.5929,56.3825,0.679,197.4546,4.1386,73.145,76.2422
BPOP,null,2.0381,0.7168,13.0873,4.004,40.0393,1.02,47.58,38.93
BPOPM,null,null,null,null,null,null,null,null,null
BPOPN,null,null,null,null,null,null,null,null,null
PTLA,5.7518,-106.4723,9.1639,null,2.834,30.218,-4.81,43.73,38.25
PBPB,0.9334,-5.7916,2.6344,32.7111,11.373,0,-0.28,13.35,11.45
PCH,1.6104,48.458,10.1053,20.2114,4.928,285.8848,2.12,48.35,47.35
POWL,1.1123,-2.8894,1.091,15.5319,3.641,0.6225,-0.83,34.7,31.52
POWI,5.5413,5.255,3.9996,31.9372,5.056,0,0.93,78.15,62.85
PRAA,null,16.6285,1.3798,11.2596,23.347,199.585,3.55,39,36.2
PRAH,0.1978,10.473,6.2252,40.3744,2.905,134.747,1.39,95.22,75.1
PRAN,null,null,null,null,0.652,null,null,1.96,2.4
PRPO,0.0419,null,0.9394,null,1.209,27.4779,-7.16,0.4199,6.35
AIPT,0.8218,-429.4676,2.6122,null,1.185,0,-1.22,1.1268,1.47
PFBC,null,13.1358,2.5037,17.1756,6.307,29.6772,2.97,63.73,50.37
PLPC,0.706,5.477,1.5007,19.6672,2.281,15.4735,2.48,92,45.22
PFBI,null,8.2894,1.1813,14.5507,4.328,18.372,1.112,19.61,16.704
PINC,null,null,2.7531,null,7.894,null,null,35.95,35.18
LENS,null,null,5.056,null,0.023,null,-1.04,2.48,2.92
PSDO,null,null,2.8925,40.9971,11.336,null,null,14.25,15.6
PRGX,0.4724,5.6502,2.6392,38.4484,0.894,22.5056,0.15,9.3,6.45
PSMT,0.447,13.276,3.693,28.5045,21.325,14.9975,2.98,92.8,86
PNRG,0.1789,54.5946,1.1722,10.2825,3.637,53.3391,18.99,null,47
PRMW,0.1743,-9.3623,5.291,133.5485,11.522,382.3453,-0.19,18.14,13.4
PRIM,0.3544,13.7318,2.5139,19.5851,2.88,46.5693,1.41,28.12,24.17
PVAL,null,null,null,null,2.094,null,null,null,null
PFG,null,20.0237,1.587,13.8222,4.608,25.0434,8,55.66,62.69
BTEC,null,null,null,null,1.728,null,null,36.553,null
PXUS,null,null,null,null,2.105,null,null,null,null
GENY,null,null,null,null,6.974,null,null,38.295,null
PSET,null,null,null,null,8.659,null,null,null,null
PY,null,null,null,null,0.61,null,null,33.27,null
PMOM,null,null,null,null,4.167,null,null,null,null
USMC,null,null,null,null,5.074,null,null,26.3447,null
PSC,null,null,null,null,4.921,null,null,null,null
PDEX,null,null,1.9964,5.6313,0.494,null,null,6.6,5.75
IPDN,0.4448,-114.0687,1.5733,null,2.607,0,-5.68,3.55,7.7
PFIE,3.9974,10.0178,2.3508,21.5285,5.993,0,0.09,4.65,1.27
PGNX,5.9016,-60.6521,6.6994,54.8143,3.621,78.3052,-0.73,8.49,7.6
PRGS,0.8827,9.5608,5.3519,39.1594,2.081,32.4154,0.78,36.26,29.79
PFPT,0.7229,-60.6638,19.1716,null,16.106,84.9106,-1.91,119.67,87.93
PRPH,20.4646,214.2378,0.7299,2.3587,0.394,0,2.69,2.99,2.03
PRQR,5.6627,-94.3513,2.4824,null,0.908,18.4031,-1.72,7.15,4.975
EQRR,null,null,null,null,0.555,null,null,49.6214,null
BIB,null,null,null,null,0.202,null,null,59.6,57.02
UBIO,null,null,null,null,0.725,null,null,35.45,35.17
TQQQ,null,null,null,null,0.465,null,null,61.08,35.0333
ZBIO,null,null,null,null,1.64,null,null,17.11,24.68
SQQQ,null,null,null,null,0.285,null,null,13.55,30.26
BIS,null,null,null,null,2.266,null,null,18.73,22.89
PSEC,null,null,0.7234,7.9464,8.875,null,null,6.86,8.13
PTGX,2.4916,-35.5037,3.6362,null,3.887,0,-2.09,6.85,12.08
PRTO,4.5607,-142.1337,2.541,null,0.351,0,-2.13,2.75,1.45
PTI,7.2188,-79.1424,2.9192,null,0.81,0,-2.34,3.1,4.3
PRTA,11.175,-39.6683,3.5431,null,15.846,0,-4.07,15.67,56.99
PVBC,null,7.101,2.2189,24.55,6.727,23.3853,0.86,27.7,22.95
PROV,null,null,1.1069,28.75,3.126,null,null,18.53,19.11
PBIP,null,2.2208,1.1642,26.387,11.439,83.9469,0.33,19.6,17.43
PMD,1.9325,35.7671,6.0642,23.2739,3.159,18.1364,1.12,19.61,22.68
PTC,0.4395,0.7221,7.9156,459.1405,3.983,80.4582,0.05,96.83,57.8
PTCT,2.3309,-57.2422,4.4369,null,15.478,92.6705,-2.02,36.01,17.85
PULM,0.6079,-191.089,2.0656,null,8.06,0,-0.93,0.5653,2.49
PLSE,17.2024,-71.7237,8.6298,null,12.053,0,-1.73,16.52,33
PBYI,1.4004,-221.9127,69.7207,null,4.696,90.9478,-7.85,52.9,86.45
PACQ,0.1178,null,null,null,null,null,null,9.62,null
PACQU,0.1178,null,null,null,null,null,null,10.2899,null
PACQW,null,null,null,null,null,null,null,null,null
PCYO,27.2606,-2.5227,2.9572,null,12.963,0,-0.07,10,7.25
PRPL,0.1222,0.6043,0.4178,201,1.028,0.5151,0.16,8.49,9.9542
PRPLW,null,null,null,null,0.421,null,null,null,null
PXS,0.1351,-10.8205,1.396,null,2.581,148.3304,-0.28,1.15,1.185
QADA,0.838,-8.3046,7.0801,696.4895,2.847,13.0448,-0.4732,53.05,31.4
QADB,0.838,-8.3046,5.213,558.095,21.32,13.0448,-0.4732,41.05,25.98
QCRH,null,11.17,1.6881,16.1561,1.25,87.6,2.68,48.45,46.95
QGEN,3.131,1.5693,2.7577,36.6959,5.746,69.2491,0.18,36.66,34.93
QIWI,0.9018,15.1651,2.8784,19.0834,0.178,0,51.25,15.6,24.15
QRVO,2.0985,-0.8331,1.7617,92.3686,8.858,20.59,-0.32,82.05,70.49
QCOM,3.4206,7.8882,3.0692,22.297,3.212,71.206,1.67,58.5,56.47
QSII,0.2143,0.7701,2.6872,40.2474,15.241,11.4406,0.04,20.14,17.23
QBAK,1.8599,11.9236,2.9092,30.0652,1.562,0,0.31,8.11,5.12
QLYS,1.7398,13.4362,6.6681,46.6439,7.733,0,1.08,88.8,41.1
QTNA,4.1244,22.2479,2.4,null,5.675,2.1832,1,15.94,20.66
QTRX,4.0419,null,7.0757,null,0.132,14.2441,-1.4293,15.76,null
QTRH,2.3335,4.1012,null,null,0.31,3.3622,null,1.13,1.39
QRHC,0.0724,-8.9944,0.5663,null,2.029,10.95,-0.38,1.98,2.42
QUIK,1.7603,-105.1962,9.4188,null,36.16,44.7238,-0.18,1.16,1.22
QDEL,0.2812,-3.8178,6.5931,174.8633,9.506,170.6029,-0.24,68.38,26.49
QNST,null,null,3.2245,null,1.606,null,null,13.73,4.01
QUMU,0.4613,-84.4425,2.4146,64.2172,0.079,94.158,-1.25,2.15,3.03
QTNT,0.955,null,null,null,17.019,null,-2.02,8.8,6.95
QRTEA,0.133,20.6867,1.7137,11.4141,5.255,98.2989,2.6964,21.13,24.01
QRTEB,0.133,20.6867,null,null,0.896,98.2989,null,null,23.98
RRD,0.176,null,null,7.7629,6.946,null,-0.49,7.15,11.75
RCM,1.8343,null,null,5.223,16.319,null,-0.75,8.52,3.79
RARX,8.1705,-58.4091,2.7798,null,6.189,0,-2.41,9.42,23
RADA,2.0399,11.4697,3.3895,49.5583,1.621,0,0.09,2.84,1.68
RDCM,5.25,4.9786,3.4843,86.3043,5.824,0,0.24,20,19.95
RSYS,0.1544,-166.7163,6.0269,null,0.343,244.2748,-1.35,0.711,3.87
RDUS,4.7406,-92.5821,5.8564,null,18.526,68.5873,-5.8,30.54,46.45
RDNT,0.2679,0.0963,7.8299,35.7789,1.182,989.4851,0,14.3,7.5
RDWR,1.8717,-2.4363,2.715,null,2.149,0,-0.17,25.05,18.01
METC,0.4965,null,2.4001,null,13.862,0,-0.41,8.47,5.6
RMBS,2.4795,-4.0666,2.7307,69.7059,6.709,37.422,-0.21,13.21,11.71
RAND,null,-2.202,0.598,null,0.178,24.61,-0.11,2.64,2.78
GOLD,3.6006,7.7173,null,null,4.31,0.0746,null,75.83,89.72
RNDB,null,-2.5803,1.1371,null,2.307,93.2145,-0.39,17.12,15.55
RPD,0.4789,-137.3903,34.0348,null,3.913,0,-1.06,30.4,17.32
RAVE,null,null,null,null,6.729,null,null,1.32,2
RAVN,1.0973,15.3213,4.4535,30.7934,5.529,0,1.14,39.2,33.65
RBB,null,11.428,1.642,14.7817,1.841,29.3963,1.81,33.08,null
ROLL,0.5148,11.2324,3.8052,31.0265,3.466,20.7722,3.64,129.21,100.47
RICK,0.3189,6.3653,2.0486,209.6508,2.044,93.6774,0.85,31.08,22.73
RCMT,0.1285,7.5442,3.4594,10.8404,0.12,123.821,0.17,4.99,5.08
RDI,0.1699,19.4286,2.1647,18.1273,1.564,73.7805,1.35,16.35,15.52
RDIB,0.1699,19.4286,2.9814,24.9658,6.119,73.7805,1.35,26.0707,null
RGSE,0.2367,-317.6597,1.9567,null,0.763,0.0162,-2.55,0.8898,1
BCNA,null,null,null,null,null,null,null,23.7165,null
BLCN,null,null,null,null,null,null,null,23.11,null
RLM,11.6296,-41.0795,null,null,null,0,null,null,null
RNWK,1.5337,-19.4392,1.613,null,20.591,0,-0.44,3.46,4.41
RP,0.2083,0.085,7.3423,106.8337,9.054,119.2679,0,54.95,36.3
RETA,2.7255,null,null,null,7.012,null,-1.99,37.48,29.26
RCON,null,null,2.6245,null,0.772,null,null,1.439,1.12
REPH,1.2921,-99.7004,6.1331,null,4.961,185.7945,-2.63,5.25,6.88
RRGB,0.1105,8.163,1.8858,22.684,17.749,71.5767,2.33,52,66.25
RRR,0.9678,9.61,10.2647,29.1795,6.995,685.6078,0.52,34.72,23.33
RDVT,0.0088,-130.4889,null,null,null,0,null,8.16,null
RDFN,5.8104,null,10.8381,null,10.917,0.8563,-4.47,21.6,null
RDHL,3.9057,-84.5239,null,null,1.915,0,null,7.9,8.96
REGN,1.2414,22.6277,6.5856,28.2106,3.709,11.4493,11.27,331.97,526.53
RGNX,11.1365,-42.4456,5.6852,null,5.338,0,-2.45,71.2,21.1
RGLS,1.8428,-157.5292,3.07,null,2.618,56.392,-0.96,0.6883,0.99
REIS,0.6411,-3.4024,2.631,89.1667,10.093,0,-0.28,22.5,20.9
RBNC,null,5.8659,1.653,23.7057,19.007,69.0374,0.89,29,23.63
RELV,0.523,-4.7605,0.6127,null,0.019,21.2009,-0.38,4.82,8.33
MARK,0.2502,null,null,null,0.784,null,-4.49,4.83,2.46
RNST,null,6.7098,1.2175,16.9075,9.718,19.6279,1.97,47.69,42.65
REGI,0.3788,-13.4611,0.8074,2.6347,20.748,51.243,-2.04,17.95,12
ABAC,17.8105,1.2697,0.3253,20.398,1.169,2.3663,0.1389,2.21,2.1039
RCII,0.1879,2.4761,2.1721,3.4511,30.557,246.9827,0.12,14.85,11.33
RGEN,6.8922,7.4583,2.6732,102.2937,17.372,16.778,0.74,46.29,40.09
RBCAA,null,7.3789,1.2534,15.3795,3.002,155.3959,2.1812,46.55,35.27
FRBK,null,4.0339,2.1274,84.3187,26.872,9.5739,0.16,8.25,9.35
REFR,5.539,-64.6083,9.7398,null,6.289,0,-0.1,0.595,1.32
RSLS,1.4429,-85.2865,0.6,null,4.769,0,-46.05,2.29,74.25
RESN,6.296,-140.6907,7.0588,null,4.018,0,-1.44,6.14,4.61
RECN,null,null,1.9244,25.4695,2.6,null,null,17.65,13.4
HAIR,1.6763,null,10.0898,null,3.412,98.5372,-2.42,3.64,null
TORC,9.6963,null,null,null,null,0,-8.42,9.87,null
ROIC,null,3.2169,1.8616,57,11.242,123.5205,0.35,19.52,18.82
RETO,0.4091,16.4668,3.2533,22.5591,0.045,30.3156,0.3125,5.22,null
RTRX,3.5092,-19.8805,2.8301,null,22.027,15.3776,-1.54,27.15,19.71
RVNC,13.5344,-54.0851,4.8558,null,7.366,0.6963,-4.01,30.75,26.5
RVEN,null,-5.4144,1.5099,null,1.03,92.5627,-0.17,null,5.42
RVLT,0.0218,-53.4855,0.926,18.1637,7.563,70.4151,-2.59,4.62,6.16
RWLK,1.4976,-413.086,8.9032,null,7.854,414.1354,-1.22,1.05,1.8
RFIL,1.6784,1.7878,1.1224,90,4.337,0,0.04,7.6,1.8
RGCO,0.0048,10.7735,3.2658,31.4884,14.798,102.1178,0.86,28.84,25.66
RYTM,22.036,null,5.4761,null,5.666,0,-2.83,32.75,null
RBBN,0.306,-8.4482,1.2884,null,4.751,6.9058,-0.6,6.6,7.76
RIBT,2.3712,-73.2933,1.8524,null,3.561,0.111,-0.45,1.84,0.89
RIBTW,null,null,null,null,0.253,null,null,0.092,0.1657
RELL,null,null,0.6545,null,8.978,null,null,9.38,5.9
RIGL,6.3124,-100.1998,5.6599,null,5.838,0,-0.62,3.18,2.78
RNET,0.7976,-14.7321,2.5428,null,3.383,54.2113,-0.9,11.95,16.25
RMNI,0.096,null,null,null,2.846,null,-1.65,6.32,10.02
RIOT,40.0298,-70.822,8.0262,null,0.195,0.3297,-3.3,6.88,3.94
REDU,1.0245,null,17.0666,257.9214,0.807,201.0244,-0.47,14.56,null
RTTR,8.3587,-114.9171,1.0852,null,3.195,0,-5,2.81,5.85
RVSB,null,8.9777,1.6739,18.2095,2.302,24.7346,0.45,9.17,6.65
RLJE,1.2215,null,null,null,1.279,null,-0.75,4.64,3.09
RMGN,0.109,-65.7758,1.6035,null,0.159,21.9106,-0.47,1.21,2.84
RCKT,24.5735,-48.7828,0.3719,null,5.63,103.7204,-17.44,20.42,7.6
RMTI,3.6153,-60.3737,9.1542,null,33.764,0,-0.51,5.3,8.25
RCKY,0.1838,6.9422,0.9911,16.3432,1.433,1.5588,1.29,28.55,13.1
RMCF,0.7399,15.4429,3.5558,20.4955,1.694,12.9333,0.5,11.39,11.82
ROKU,1.0857,null,33.7167,null,0.95,0,-2.24,44.71,null
ROSE,0.2,-17.9048,null,null,6.638,311.182,null,8.57,8.49
ROSEU,0.2,-17.9048,0.4549,null,207,311.182,-1.43,null,9.5
ROSEW,null,null,null,null,0.335,null,null,1.1,1.15
ROST,0.6701,47.0132,9.9906,24.1054,4.772,13.0183,3.58,85.98,55.97
RGLD,null,null,2.3524,55.0888,3.008,null,null,92.79,77.15
RTIX,0.4223,1.4755,1.4181,82.6546,3.576,25.5676,0.04,4.7,5.45
RBCN,10.4927,-42.613,0.6543,null,4.774,0,-6.6,7.76,9.21
RMBL,3.9963,-110.9138,4.6752,null,5.104,17.6876,-0.86,6.25,null
RUSHA,0.1062,18.0884,1.9445,23.321,5.138,141.6059,4.34,45.59,34.96
RUSHB,0.1062,18.0884,1.845,22.1276,4.545,141.6059,4.34,45.55,34.06
RUTH,0.0458,38.0246,8.0729,19.5994,6.732,62.8899,0.99,28.25,21.75
RXII,1.581,-271.7887,7.3682,null,3.704,0,-5.52,2.17,6.35
RXIIW,null,null,null,null,0.021,null,null,null,2
RYAAY,1.0682,32.6185,null,null,2.665,88.6795,null,117.415,109.28
STBA,null,8.4552,1.5749,16.0956,13.582,77.2689,2.1,44.45,34.86
SANW,null,null,1.1454,null,6.754,null,null,3.3,4.1
SCAC,1.823,0.3771,null,null,1.483,0,null,null,null
SCACU,1.823,0.3771,0.3215,526,17.479,0,0.02,null,null
SCACW,null,null,null,null,0.174,null,null,null,null
SBRA,null,6.6606,0.9747,20.3544,6.667,98.8855,1.4,21.42,24.64
SABR,0.3717,36.8494,8.1119,20.5147,11.34,498.4652,0.87,25.75,22.41
SAEX,0.1703,null,0.6032,null,0.699,null,-4.34,1.29,3.12
SAFT,null,9.0389,1.7456,20.8735,4.771,0,4.13,86.65,67.45
SAGE,9.9873,-64.0101,14.5506,null,5.375,0,-7.09,153.46,84.94
SAIA,0.0282,17.1085,3.1032,32.3723,5.605,22.8164,3.57,82.75,46.55
SALM,0.0001,11.0728,0.5092,20.397,1.208,111.8501,0.94,4.35,7.1
SAL,null,6.4755,1.2753,18.5991,0.109,67.902,2.25,45.6,39.7195
SAFM,2.1099,21.0024,2.2086,11.2829,12.71,0,12.3,100.51,123.21
SASR,null,9.6974,1.6607,15.329,9.347,157.0002,2.2,42.03,39.36
SGMO,5.4238,-33.6741,7.4711,null,10.283,0,-0.7,16.5,9.2
SANM,0.2516,8.5239,1.4353,13.1857,0.817,29.1235,1.86,30.55,38.1
GCVRZ,0.6723,14.5863,null,null,0.397,26.8691,null,0.5,0.38
SPNS,1.0185,0.1788,2.8655,46.0774,8.066,0,0.01,10.32,11.88
SRPT,12.216,-9.0039,4.5678,null,8.678,54.6176,-0.86,140.33,35.48
SVRA,15.6796,null,3.7949,null,2.468,12.8549,-1.7567,12.19,6.41
SBFG,null,13.4044,1.1218,12.5636,0.748,55.5595,2.1,19.94,16.9702
SBFGP,null,null,null,null,null,null,null,null,null
SBBX,null,7.3782,1.7219,18.899,40.799,125.4849,1.06,30.1,24
